,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,dependent_project_count,github_dependent_project_count,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads
382,flask-assets,Helps you integrate webassets into your Flask app.,Web Asset Management,,https://github.com/miracle2k/flask-assets,True,27,miracle2k/flask-assets,https://github.com/miracle2k/flask-assets,2010-08-06 11:51:29.000,2023-12-15 13:55:26.000,2023-12-15 13:55:26,90.0,450.0,42.0,22.0,80.0,284.0,BSD-2-Clause,,7452.0,7452.0,flask-assets,conda-forge/flask-assets,2023-10-22 14:03:57,2.1.0,3.0,https://pypi.org/project/flask-assets,178279.0,189391.0,https://anaconda.org/conda-forge/flask-assets,2023-11-09 12:07:16.985,44450.0,3.0,,
383,Ray,A system for parallel and distributed Python that unifies the machine learning ecosystem.,Distributed Computing,,https://github.com/ray-project/ray,True,26,ray-project/ray/,https://github.com/ray-project/ray,2016-10-25 19:38:30.000,2024-03-07 14:08:28.000,2024-03-07 00:24:44,5017.0,30229.0,,3092.0,13807.0,20917.0,Apache-2.0,,14074.0,14074.0,,conda-forge/,2024-02-22 19:57:55,ray-2.9.3,79.0,,,2.0,https://anaconda.org/conda-forge/,,,2.0,,208.0
384,sqlmap,Automatic SQL injection and database takeover tool.,Penetration Testing,,https://github.com/sqlmapproject/sqlmap,True,26,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,2012-06-26 09:52:15.000,2024-03-04 14:40:02.000,2024-03-04 14:39:58,5354.0,30107.0,135.0,50.0,5071.0,10156.0,,,21.0,21.0,sqlmap,conda-forge/sqlmap,2024-01-03 22:20:06,1.8,9.0,https://pypi.org/project/sqlmap,9579.0,9579.0,https://anaconda.org/conda-forge/sqlmap,,,1.0,,
385,Gooey,Turn command line programs into a full GUI application with one line.,GUI Development,,https://github.com/chriskiehl/Gooey,True,26,chriskiehl/Gooey,https://github.com/chriskiehl/Gooey,2014-01-01 21:06:05.000,2024-02-21 16:05:35.000,2022-05-08 04:08:19,977.0,20214.0,103.0,130.0,463.0,743.0,MIT,,885.0,885.0,Gooey,conda-forge/Gooey,2021-06-12 18:51:56,1.0.8.1,9.0,https://pypi.org/project/Gooey,6082.0,7366.0,https://anaconda.org/conda-forge/Gooey,2023-06-16 16:15:20.617,73857.0,2.0,,600.0
386,magenta,A tool to generate music and art using artificial intelligence.,Miscellaneous,,https://github.com/magenta/magenta,True,26,magenta/magenta,https://github.com/magenta/magenta,2016-05-05 20:10:40.000,2024-01-23 01:48:22.000,2023-07-11 13:03:36,3628.0,18877.0,155.0,359.0,588.0,,Apache-2.0,,498.0,498.0,magenta,conda-forge/magenta,2022-08-01 18:18:44,2.1.4,48.0,https://pypi.org/project/magenta,3475.0,3475.0,https://anaconda.org/conda-forge/magenta,,,3.0,,
387,newspaper,"News extraction, article extraction and content curation in Python.",Web Content Extracting,,https://github.com/codelucas/newspaper,True,26,codelucas/newspaper,https://github.com/codelucas/newspaper,2013-11-25 09:50:50.000,2024-02-04 15:31:48.000,2020-09-02 06:54:25,2005.0,13574.0,103.0,405.0,266.0,651.0,MIT,,21.0,21.0,newspaper,conda-forge/newspaper,2014-12-17 19:19:47,0.0.9,2.0,https://pypi.org/project/newspaper,9582.0,9582.0,https://anaconda.org/conda-forge/newspaper,,,1.0,,
388,Kornia,Open Source Differentiable Computer Vision Library for PyTorch.,Computer Vision,,https://github.com/kornia/kornia,True,26,kornia/kornia/,https://github.com/kornia/kornia,2018-08-22 10:31:37.000,2024-03-07 13:22:17.000,2024-03-07 13:22:16,899.0,9156.0,,242.0,629.0,2626.0,Apache-2.0,,8676.0,8676.0,,conda-forge/,2023-12-27 10:47:21,0.7.1,37.0,,,14.0,https://anaconda.org/conda-forge/,,,3.0,,966.0
389,akshare,"A financial data interface library, built for human beings!.",Downloader,,https://github.com/akfamily/akshare,True,26,jindaxiang/akshare,https://github.com/akfamily/akshare,2019-10-01 07:34:12.000,2024-03-07 09:56:55.000,2024-03-07 09:55:42,1675.0,8051.0,66.0,1.0,1218.0,,MIT,akfamily/akshare,502.0,502.0,akshare,conda-forge/akshare,2024-03-04 11:20:34,release-v1.12.82,100.0,https://pypi.org/project/akshare,152099.0,152099.0,https://anaconda.org/conda-forge/akshare,,,1.0,,
390,mininet,A popular network emulator and API written in Python.,Network Virtualization,,https://github.com/mininet/mininet,True,26,mininet/mininet,https://github.com/mininet/mininet,2011-04-21 17:46:06.000,2023-12-25 15:24:45.000,2023-09-17 01:50:27,1666.0,5103.0,81.0,265.0,439.0,2075.0,BSD-3-Clause,,296.0,296.0,mininet,conda-forge/mininet,2021-02-11 01:52:19,2.3.0,6.0,https://pypi.org/project/mininet,2298.0,7451.0,https://anaconda.org/conda-forge/mininet,,,1.0,,572058.0
391,dataset,"Store Python dicts in a database - works with SQLite, MySQL, and PostgreSQL.",ORM,,https://github.com/pudo/dataset,True,26,pudo/dataset,https://github.com/pudo/dataset,2013-04-01 14:57:55.000,2023-09-06 13:18:04.000,2023-07-12 08:51:27,292.0,4703.0,78.0,29.0,262.0,712.0,MIT,,3669.0,3669.0,dataset,conda-forge/dataset,,,5.0,https://pypi.org/project/dataset,98921.0,99143.0,https://anaconda.org/conda-forge/dataset,2023-07-12 10:39:31.317,8009.0,2.0,,
392,s3cmd,A command line tool for managing Amazon S3 and CloudFront.,Downloader,,https://github.com/s3tools/s3cmd,True,26,s3tools/s3cmd,https://github.com/s3tools/s3cmd,2011-06-07 02:08:24.000,2024-02-16 23:21:04.000,2023-12-19 23:13:08,853.0,4386.0,219.0,239.0,649.0,1914.0,GPL-2.0,,,,s3cmd,conda-forge/s3cmd,2023-12-12 02:57:32,2.4.0,10.0,https://pypi.org/project/s3cmd,1241629.0,1271523.0,https://anaconda.org/conda-forge/s3cmd,2023-06-16 16:12:34.721,9640.0,1.0,,3212054.0
393,freezegun,Travel through time by mocking the datetime module.,Testing,,https://github.com/spulec/freezegun,True,26,spulec/freezegun,https://github.com/spulec/freezegun,2012-12-11 05:11:00.000,2024-03-02 12:33:17.000,2024-03-02 12:33:16,249.0,3932.0,116.0,110.0,193.0,619.0,Apache-2.0,,,,freezegun,conda-forge/freezegun,2023-12-19 10:46:44,1.4.0,18.0,https://pypi.org/project/freezegun,10188573.0,10224894.0,https://anaconda.org/conda-forge/freezegun,2023-12-19 12:37:51.731,1525352.0,3.0,,13.0
394,django-jet,Modern responsive template for the Django admin interface with improved functionality.,Admin Panels,,https://github.com/geex-arts/django-jet,True,26,geex-arts/django-jet,https://github.com/geex-arts/django-jet,2015-07-29 21:35:35.000,2024-02-10 02:55:55.000,2019-05-21 10:57:50,667.0,3515.0,29.0,218.0,128.0,909.0,AGPL-3.0,,3149.0,3149.0,django-jet,conda-forge/django-jet,2018-10-18 06:39:57,1.0.8,23.0,https://pypi.org/project/django-jet,13943.0,13943.0,https://anaconda.org/conda-forge/django-jet,,,2.0,,
395,sumy,A module for automatic summarization of text documents and HTML pages.,Web Content Extracting,,https://github.com/miso-belica/sumy,True,26,miso-belica/sumy,https://github.com/miso-belica/sumy,2013-02-20 12:56:48.000,2024-02-24 20:17:14.000,2024-02-24 20:17:13,513.0,3385.0,31.0,19.0,101.0,,Apache-2.0,,2532.0,2532.0,sumy,conda-forge/sumy,2022-10-23 16:40:03,0.11.0,15.0,https://pypi.org/project/sumy,99059.0,99284.0,https://anaconda.org/conda-forge/sumy,2023-06-16 19:26:28.563,7455.0,1.0,,
396,VisPy,High-performance scientific visualization based on OpenGL.,Data Visualization,,https://github.com/vispy/vispy,True,26,vispy/vispy,https://github.com/vispy/vispy,2013-03-21 18:43:22.000,2024-02-16 20:10:11.000,2024-02-16 20:10:10,602.0,3196.0,193.0,311.0,1106.0,,,,1429.0,1429.0,vispy,conda-forge/vispy,2023-10-03 22:23:12,0.14.1,35.0,https://pypi.org/project/vispy,92387.0,103314.0,https://anaconda.org/conda-forge/vispy,2023-10-04 03:59:45.400,458973.0,3.0,,
397,mrjob,Run MapReduce jobs on Hadoop or Amazon Web Services.,Distributed Computing,,https://github.com/Yelp/mrjob,True,26,Yelp/mrjob,https://github.com/Yelp/mrjob,2010-10-13 18:35:21.000,2023-06-16 13:18:55.628,2020-11-16 22:20:52,570.0,2606.0,145.0,206.0,1093.0,8622.0,,,1416.0,1416.0,mrjob,conda-forge/mrjob,,,13.0,https://pypi.org/project/mrjob,94701.0,100485.0,https://anaconda.org/conda-forge/mrjob,2023-06-16 13:18:55.628,520622.0,2.0,,
398,django-activity-stream,Generating generic activity streams from the actions on your site.,News Feed,,https://github.com/justquick/django-activity-stream,True,26,justquick/django-activity-stream,https://github.com/justquick/django-activity-stream,2010-02-24 21:16:51.000,2023-12-18 00:27:01.000,2023-10-04 07:44:51,457.0,2294.0,113.0,17.0,289.0,,BSD-3-Clause,,1149.0,1149.0,django-activity-stream,conda-forge/django-activity-stream,2023-10-04 07:48:23,2.0.0,9.0,https://pypi.org/project/django-activity-stream,65431.0,65431.0,https://anaconda.org/conda-forge/django-activity-stream,,,1.0,,9.0
399,napalm,Cross-vendor API to manipulate network devices.,Network Virtualization,,https://github.com/napalm-automation/napalm,True,26,napalm-automation/napalm,https://github.com/napalm-automation/napalm,2015-03-23 14:43:45.000,2024-02-28 18:27:40.000,2023-10-23 16:41:23,524.0,2158.0,200.0,145.0,479.0,,Apache-2.0,,1507.0,1507.0,napalm,conda-forge/napalm,2023-05-23 17:43:40,4.1.0,37.0,https://pypi.org/project/napalm,47534.0,47534.0,https://anaconda.org/conda-forge/napalm,,,1.0,,
400,Masonite,The modern and developer centric Python web framework.,Web Frameworks,,https://github.com/MasoniteFramework/masonite,True,26,MasoniteFramework/masonite,https://github.com/MasoniteFramework/masonite,2017-12-06 00:30:22.000,2024-02-25 00:24:19.000,2024-02-25 00:23:13,127.0,2126.0,87.0,34.0,369.0,4027.0,MIT,,514.0,514.0,masonite,conda-forge/masonite,2024-02-25 00:24:19,4.19.1,100.0,https://pypi.org/project/masonite,7190.0,7190.0,https://anaconda.org/conda-forge/masonite,,,1.0,,
401,django-cacheops,A slick ORM cache with automatic granular event-driven invalidation.,Caching,,https://github.com/Suor/django-cacheops,True,26,Suor/django-cacheops,https://github.com/Suor/django-cacheops,2011-06-04 12:25:47.000,2023-12-05 07:15:26.000,2023-12-05 07:15:26,207.0,2000.0,67.0,15.0,316.0,1233.0,BSD-3-Clause,,1223.0,1223.0,django-cacheops,conda-forge/django-cacheops,,,,https://pypi.org/project/django-cacheops,160680.0,160680.0,https://anaconda.org/conda-forge/django-cacheops,,,1.0,,
402,pyelftools,Parsing and analyzing ELF files and DWARF debugging information.,Debugging Tools,,https://github.com/eliben/pyelftools,True,26,eliben/pyelftools,https://github.com/eliben/pyelftools,2013-06-08 22:55:54.000,2024-03-01 04:23:58.000,2024-03-01 04:23:57,484.0,1856.0,99.0,73.0,172.0,,,,7073.0,7073.0,pyelftools,conda-forge/pyelftools,,,8.0,https://pypi.org/project/pyelftools,3577374.0,3581054.0,https://anaconda.org/conda-forge/pyelftools,2023-09-23 20:45:10.696,150896.0,2.0,,
403,honcho,"A Python clone of [Foreman](https://github.com/ddollar/foreman), for managing Procfile-based applications.",DevOps Tools,,https://github.com/nickstenning/honcho,True,26,nickstenning/honcho,https://github.com/nickstenning/honcho,2012-03-13 13:44:30.000,2024-01-15 05:34:17.000,2022-10-24 17:12:45,141.0,1571.0,47.0,14.0,90.0,,MIT,,8716.0,8716.0,honcho,conda-forge/honcho,2021-10-30 15:24:02,1.1.0,12.0,https://pypi.org/project/honcho,225535.0,225580.0,https://anaconda.org/conda-forge/honcho,2024-01-08 18:47:54.079,91.0,3.0,,
404,flask-api,Browsable Web APIs for Flask.,RESTful API,,https://github.com/flask-api/flask-api,True,26,flask-api/flask-api,https://github.com/flask-api/flask-api,2014-02-15 12:27:34.000,2024-02-20 14:05:00.000,2024-02-20 14:04:59,178.0,1417.0,35.0,15.0,54.0,280.0,,,6180.0,6180.0,flask-api,conda-forge/flask-api,2023-06-05 16:50:54,3.1,14.0,https://pypi.org/project/flask-api,128550.0,128550.0,https://anaconda.org/conda-forge/flask-api,,,3.0,,
405,pyfiglet,An implementation of figlet written in Python.,Text Processing,,https://github.com/pwaller/pyfiglet,True,26,pwaller/pyfiglet,https://github.com/pwaller/pyfiglet,2010-12-09 13:34:17.000,2024-01-28 14:33:38.000,2023-12-28 10:34:18,118.0,1286.0,31.0,2.0,59.0,,,,34995.0,34995.0,pyfiglet,conda-forge/pyfiglet,2023-09-13 20:55:52,1.0.2,4.0,https://pypi.org/project/pyfiglet,1302781.0,1305000.0,https://anaconda.org/conda-forge/pyfiglet,2023-06-16 13:20:30.524,181959.0,2.0,,
406,clickhouse-driver,Python driver with native interface for ClickHouse.,Database Drivers,,https://github.com/mymarilyn/clickhouse-driver,True,26,mymarilyn/clickhouse-driver,https://github.com/mymarilyn/clickhouse-driver,2017-05-10 22:13:04.000,2024-03-06 17:10:17.000,2024-03-06 17:10:17,202.0,1144.0,59.0,49.0,270.0,537.0,,,2029.0,2029.0,clickhouse-driver,conda-forge/clickhouse-driver,,,28.0,https://pypi.org/project/clickhouse-driver,2314668.0,2325220.0,https://anaconda.org/conda-forge/clickhouse-driver,2024-02-20 13:45:13.606,432667.0,2.0,,
407,pylibmc,A Python wrapper around the [libmemcached](https://libmemcached.org/libMemcached.html) interface.,Caching,,https://github.com/lericson/pylibmc,True,26,lericson/pylibmc,https://github.com/lericson/pylibmc,2009-07-31 19:51:02.000,2023-10-11 13:20:31.000,2023-10-11 13:20:31,124.0,477.0,54.0,22.0,172.0,625.0,BSD-3-Clause,,4952.0,4952.0,pylibmc,conda-forge/pylibmc,2022-08-26 08:40:12,1.6.3,6.0,https://pypi.org/project/pylibmc,221161.0,226477.0,https://anaconda.org/conda-forge/pylibmc,2023-09-26 12:45:17.548,216911.0,1.0,,512.0
408,audioread,Cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding.,Audio,,https://github.com/beetbox/audioread,True,26,beetbox/audioread,https://github.com/beetbox/audioread,2011-11-08 19:53:18.000,2024-03-04 08:10:52.000,2023-12-15 12:50:52,101.0,473.0,24.0,33.0,56.0,,MIT,,18693.0,18693.0,audioread,conda-forge/audioread,,,7.0,https://pypi.org/project/audioread,2057063.0,2075183.0,https://anaconda.org/conda-forge/audioread,2023-09-30 21:07:31.348,742932.0,2.0,,
409,configobj,INI file parser with validation.,Configuration,,https://github.com/DiffSK/configobj,True,26,DiffSK/configobj,https://github.com/DiffSK/configobj,2014-01-14 02:30:17.000,2024-01-27 16:32:16.000,2023-01-18 22:27:43,73.0,307.0,8.0,58.0,96.0,315.0,,,33961.0,33961.0,configobj,conda-forge/configobj,2023-01-19 17:59:27,5.0.8,3.0,https://pypi.org/project/configobj,2911238.0,2922595.0,https://anaconda.org/conda-forge/configobj,2023-06-16 16:09:17.495,772135.0,3.0,,475.0
410,caffe,A fast open framework for deep learning..,Deep Learning,,https://github.com/BVLC/caffe,True,25,BVLC/caffe,https://github.com/BVLC/caffe,2013-09-12 18:39:48.000,2024-02-21 10:54:14.000,2020-02-13 07:20:36,13801.0,33788.0,314.0,896.0,3896.0,4156.0,,,21.0,21.0,caffe,conda-forge/caffe,2017-04-18 18:48:04,1.0,14.0,https://pypi.org/project/caffe,,1240.0,https://anaconda.org/conda-forge/caffe,2023-06-16 13:17:25.789,117859.0,3.0,,
411,algorithms,Minimal examples of data structures and algorithms.,Algorithms and Design Patterns,,https://github.com/keon/algorithms,True,25,keon/algorithms,https://github.com/keon/algorithms,2016-11-17 22:32:08.000,2024-03-03 07:12:27.000,2024-02-05 23:03:25,4273.0,23419.0,202.0,58.0,100.0,958.0,MIT,,100.0,100.0,algorithms,conda-forge/algorithms,,,1.0,https://pypi.org/project/algorithms,1828.0,1886.0,https://anaconda.org/conda-forge/algorithms,2023-06-16 19:25:42.098,2031.0,2.0,,
412,MicroPython,A lean and efficient Python programming language implementation.,Implementations,,https://github.com/micropython/micropython,True,25,micropython/micropython,https://github.com/micropython/micropython,2013-12-20 11:47:07.000,2024-03-07 12:59:01.000,2024-03-07 06:54:56,5303.0,18067.0,621.0,1418.0,3745.0,15693.0,,,,,micropython,conda-forge/micropython,2024-02-20 12:36:21,1.22.2,18.0,https://pypi.org/project/micropython,1.0,1270.0,https://anaconda.org/conda-forge/micropython,2023-06-16 16:21:28.654,17295.0,1.0,,73476.0
413,fabric,"A simple, Pythonic tool for remote execution and deployment.",DevOps Tools,,https://github.com/fabric/fabric,True,25,fabric/fabric,https://github.com/fabric/fabric,2009-05-01 01:14:24.000,2024-01-26 22:08:21.000,2024-01-26 22:08:21,1732.0,14486.0,19.0,430.0,1310.0,,BSD-2-Clause,,21.0,21.0,fabric,conda-forge/fabric,,,12.0,https://pypi.org/project/fabric,6125547.0,6127786.0,https://anaconda.org/conda-forge/fabric,2023-08-31 04:59:09.600,85088.0,3.0,,
414,DearPyGui,A Simple GPU accelerated Python GUI framework.,GUI Development,,https://github.com/hoffstadt/DearPyGui,True,25,RaylockLLC/DearPyGui/,https://github.com/hoffstadt/DearPyGui,2020-05-28 17:12:57.000,2024-03-05 03:08:52.000,2024-03-05 03:08:50,635.0,11973.0,,260.0,1019.0,2806.0,MIT,hoffstadt/DearPyGui,2729.0,2729.0,,conda-forge/,2024-03-05 03:06:05,1.11.0,35.0,,,,https://anaconda.org/conda-forge/,,,3.0,,
415,mycli,MySQL CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/mycli,True,25,dbcli/mycli,https://github.com/dbcli/mycli,2015-04-05 22:39:49.000,2024-02-19 04:30:38.000,2023-10-16 06:10:21,641.0,11204.0,108.0,200.0,449.0,1767.0,,,345.0,345.0,mycli,conda-forge/mycli,,,16.0,https://pypi.org/project/mycli,34550.0,36171.0,https://anaconda.org/conda-forge/mycli,2023-08-12 06:11:04.813,71339.0,2.0,,
416,Jinja2,A modern and designer friendly templating language.,Template Engine,,https://github.com/pallets/jinja,True,25,pallets/jinja,https://github.com/pallets/jinja,2010-10-17 13:41:17.000,2024-02-26 11:44:19.000,2024-01-10 23:22:02,1531.0,9829.0,306.0,63.0,936.0,,BSD-3-Clause,,21.0,21.0,jinja,conda-forge/jinja,2024-01-10 23:12:42,3.1.3,18.0,https://pypi.org/project/jinja,6056.0,6786.0,https://anaconda.org/conda-forge/jinja,,,1.0,,55535.0
417,graphene,GraphQL framework for Python.,GraphQL,,https://github.com/graphql-python/graphene,True,25,graphql-python/graphene/,https://github.com/graphql-python/graphene,2015-09-24 09:18:18.000,2024-02-18 00:38:53.000,2023-10-06 20:15:26,798.0,7931.0,,107.0,877.0,1755.0,MIT,,20160.0,20160.0,,conda-forge/,2023-07-26 06:47:55,3.3.0,59.0,,,,https://anaconda.org/conda-forge/,,,1.0,,
418,pywal,A tool that generates color schemes from images.,Image Processing,,https://github.com/dylanaraps/pywal,True,25,dylanaraps/pywal,https://github.com/dylanaraps/pywal,2017-06-16 14:54:22.000,2024-01-27 15:51:44.000,2021-09-09 03:15:02,291.0,7916.0,60.0,142.0,402.0,1086.0,MIT,,299.0,299.0,pywal,conda-forge/pywal,2019-01-21 06:18:21,3.3.0,78.0,https://pypi.org/project/pywal,6244.0,6257.0,https://anaconda.org/conda-forge/pywal,,,2.0,,1111.0
419,Stanza,"The Stanford NLP Group's official Python library, supporting 60+ languages.",Natural Language Processing,,https://github.com/stanfordnlp/stanza,True,25,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,2017-09-26 08:00:56.000,2024-03-07 08:06:16.000,2024-03-01 05:10:21,843.0,6980.0,68.0,85.0,772.0,,,,2520.0,2520.0,stanza,conda-forge/stanza,2024-03-01 06:47:02,1.8.1,22.0,https://pypi.org/project/stanza,192547.0,192945.0,https://anaconda.org/conda-forge/stanza,2024-03-01 13:22:48.585,15126.0,2.0,,
420,eve,"REST API framework powered by Flask, MongoDB and good intentions.",RESTful API,,https://github.com/pyeve/eve,True,25,pyeve/eve,https://github.com/pyeve/eve,2012-10-22 07:39:33.000,2024-01-11 03:31:19.000,2023-07-10 07:05:49,732.0,6654.0,214.0,24.0,949.0,3393.0,,,1120.0,1120.0,eve,conda-forge/eve,,,,https://pypi.org/project/eve,12464.0,12464.0,https://anaconda.org/conda-forge/eve,,,3.0,,
421,pytesseract,A wrapper for [Google Tesseract OCR](https://github.com/tesseract-ocr).,Computer Vision,,https://github.com/madmaze/pytesseract,True,25,madmaze/pytesseract,https://github.com/madmaze/pytesseract,2010-10-27 23:02:49.000,2024-02-20 12:08:38.000,2024-02-20 12:08:36,677.0,5411.0,46.0,10.0,341.0,610.0,Apache-2.0,,,,pytesseract,conda-forge/pytesseract,2023-10-15 15:39:44,0.3.13,26.0,https://pypi.org/project/pytesseract,1806056.0,1819636.0,https://anaconda.org/conda-forge/pytesseract,2023-10-15 19:50:43.241,597554.0,3.0,,
422,alive-progress,"A new kind of Progress Bar, with real-time throughput, eta and very cool animations.",Command-line Interface Development,,https://github.com/rsalmei/alive-progress,True,25,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,2019-08-05 05:54:30.000,2024-03-07 05:14:36.000,2023-12-02 19:40:58,191.0,4962.0,7.0,19.0,199.0,,MIT,,2810.0,2810.0,alive-progress,conda-forge/alive-progress,,,20.0,https://pypi.org/project/alive-progress,664611.0,665737.0,https://anaconda.org/conda-forge/alive-progress,2023-11-09 06:24:38.416,49572.0,3.0,,
423,pypinyin,Convert Chinese hanzi () to pinyin ().,Text Processing,,https://github.com/mozillazg/python-pinyin,True,25,mozillazg/python-pinyin,https://github.com/mozillazg/python-pinyin,2013-09-14 14:01:40.000,2024-03-03 14:21:55.000,2024-03-03 14:04:48,595.0,4621.0,23.0,32.0,223.0,802.0,MIT,,5288.0,5288.0,python-pinyin,conda-forge/python-pinyin,2023-12-11 13:45:23,0.50.0,33.0,https://pypi.org/project/python-pinyin,19.0,19.0,https://anaconda.org/conda-forge/python-pinyin,,,2.0,,
424,AWS Data Wrangler,Pandas on AWS.,Data Analysis,,https://github.com/aws/aws-sdk-pandas,True,25,awslabs/aws-data-wrangler,https://github.com/aws/aws-sdk-pandas,2019-02-26 01:39:02.000,2024-03-07 10:40:13.000,2024-03-07 08:10:37,650.0,3756.0,146.0,32.0,1043.0,,Apache-2.0,aws/aws-sdk-pandas,1455.0,1455.0,aws-data-wrangler,conda-forge/aws-data-wrangler,2024-03-05 23:54:01,3.7.0,100.0,https://pypi.org/project/aws-data-wrangler,,4333.0,https://anaconda.org/conda-forge/aws-data-wrangler,,,2.0,,229700.0
425,implicit,A fast Python implementation of collaborative filtering for implicit datasets.,Recommender Systems,,https://github.com/benfred/implicit,True,25,benfred/implicit,https://github.com/benfred/implicit,2016-04-17 03:45:23.000,2023-11-21 21:16:03.000,2023-11-21 21:15:59,582.0,3382.0,34.0,78.0,405.0,,MIT,,1274.0,1274.0,implicit,conda-forge/implicit,2023-09-29 21:06:57,0.7.2,17.0,https://pypi.org/project/implicit,160566.0,174150.0,https://anaconda.org/conda-forge/implicit,2023-11-21 19:59:55.425,569432.0,2.0,,704.0
426,modoboa,A mail hosting and management platform including a modern Web UI.,Email,,https://github.com/modoboa/modoboa,True,25,modoboa/modoboa,https://github.com/modoboa/modoboa,2013-04-16 09:43:55.000,2024-03-01 12:55:38.000,2024-02-21 12:49:28,372.0,2857.0,114.0,84.0,1712.0,4732.0,ISC,,42.0,42.0,modoboa,conda-forge/modoboa,2024-01-11 16:41:51,2.2.4,21.0,https://pypi.org/project/modoboa,4282.0,4282.0,https://anaconda.org/conda-forge/modoboa,,,2.0,,
427,pudb,"A full-screen, console-based Python debugger.",Debugging Tools,,https://github.com/inducer/pudb,True,25,inducer/pudb,https://github.com/inducer/pudb,2011-05-13 23:44:30.000,2024-03-05 22:20:09.000,2024-02-21 23:04:22,214.0,2837.0,95.0,143.0,177.0,,,,6002.0,6002.0,pudb,conda-forge/pudb,2024-01-16 22:18:37,2024.1,12.0,https://pypi.org/project/pudb,262036.0,264728.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,247735.0,2.0,,
428,mysqlclient,MySQL connector with Python 3 support ([mysql-python](https://sourceforge.net/projects/mysql-python/) fork).,Database Drivers,,https://github.com/PyMySQL/mysqlclient,True,25,PyMySQL/mysqlclient-python,https://github.com/PyMySQL/mysqlclient,2014-04-28 05:09:06.000,2024-02-08 15:36:10.000,2024-02-08 15:35:16,392.0,2381.0,84.0,10.0,325.0,,GPL-2.0,PyMySQL/mysqlclient,156259.0,156259.0,mysqlclient-python,conda-forge/mysqlclient-python,2024-02-04 12:59:38,2.2.3,12.0,https://pypi.org/project/mysqlclient-python,,58.0,https://anaconda.org/conda-forge/mysqlclient-python,,,3.0,,5278.0
429,grab,Site scraping framework.,Web Crawling,,https://github.com/lorien/grab,True,25,lorien/grab,https://github.com/lorien/grab,2013-05-01 08:10:22.000,2023-07-01 14:51:25.000,2023-07-01 14:51:21,264.0,2344.0,67.0,,219.0,2489.0,MIT,,409.0,409.0,grab,conda-forge/grab,2018-05-14 08:49:17,0.6.40,5.0,https://pypi.org/project/grab,4261.0,4261.0,https://anaconda.org/conda-forge/grab,,,2.0,,
430,pdoc,Epydoc replacement to auto generate API documentation for Python libraries.,Documentation,,https://github.com/mitmproxy/pdoc,True,25,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,2013-08-04 21:12:50.000,2024-03-01 10:47:36.000,2024-03-01 10:47:35,179.0,1770.0,49.0,19.0,335.0,,Unlicense,,2580.0,2580.0,pdoc,conda-forge/pdoc,,,18.0,https://pypi.org/project/pdoc,212435.0,214053.0,https://anaconda.org/conda-forge/pdoc,2024-01-18 15:19:03.398,37215.0,3.0,,
431,flanker,An email address and Mime parsing library.,Email,,https://github.com/mailgun/flanker,True,25,mailgun/flanker,https://github.com/mailgun/flanker,2013-11-14 01:07:11.000,2023-11-21 21:56:09.000,2023-03-03 17:53:06,188.0,1617.0,57.0,54.0,38.0,380.0,Apache-2.0,,506.0,506.0,flanker,conda-forge/flanker,2023-03-03 17:53:47,0.9.15,35.0,https://pypi.org/project/flanker,24639.0,24639.0,https://anaconda.org/conda-forge/flanker,,,2.0,,
432,orator,The Orator ORM provides a simple yet beautiful ActiveRecord implementation.,ORM,,https://github.com/sdispater/orator,True,25,sdispater/orator,https://github.com/sdispater/orator,2015-05-24 18:23:25.000,2023-06-16 19:18:24.220,2022-03-13 18:46:50,165.0,1420.0,32.0,137.0,187.0,505.0,MIT,,589.0,589.0,orator,conda-forge/orator,2020-09-28 16:05:35,0.9.10,14.0,https://pypi.org/project/orator,16411.0,16476.0,https://anaconda.org/conda-forge/orator,2023-06-16 19:18:24.220,3149.0,3.0,,
433,imbox,Python IMAP for Humans.,Email,,https://github.com/martinrusev/imbox,True,25,martinrusev/imbox,https://github.com/martinrusev/imbox,2013-07-22 11:40:29.000,2023-12-06 17:41:48.000,2022-11-17 10:52:29,180.0,1164.0,53.0,62.0,70.0,352.0,MIT,,215.0,215.0,imbox,conda-forge/imbox,2022-11-17 09:50:30,0.9.9,4.0,https://pypi.org/project/imbox,26139.0,26139.0,https://anaconda.org/conda-forge/imbox,,,2.0,,
