,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
398,s3cmd,A command line tool for managing Amazon S3 and CloudFront.,Downloader,,https://github.com/s3tools/s3cmd,True,25,s3tools/s3cmd,https://github.com/s3tools/s3cmd,2011-06-07 02:08:24.000,2022-12-09 15:56:02.000,2022-11-19 23:21:56,822.0,4110.0,213.0,231.0,614.0,1886.0,GPL-2.0,,s3cmd,conda-forge/s3cmd,2022-10-03 15:46:26,2.3.0,9.0,,,https://pypi.org/project/s3cmd,1711830.0,1744346.0,https://anaconda.org/conda-forge/s3cmd,2018-12-22 03:57:06.693,8105.0,1.0,3106392.0,
399,elasticsearch-dsl-py,The official high-level Python client for Elasticsearch.,Search,,https://github.com/elastic/elasticsearch-dsl-py,True,25,elastic/elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,2014-03-05 16:19:39.000,2023-03-01 20:59:32.000,2023-03-01 20:59:31,753.0,3616.0,129.0,120.0,1144.0,1023.0,Apache-2.0,,elasticsearch-dsl-py,conda-forge/elasticsearch-dsl-py,2023-03-01 21:00:10,7.4.1,3.0,8625.0,8625.0,https://pypi.org/project/elasticsearch-dsl-py,,5.0,https://anaconda.org/conda-forge/elasticsearch-dsl-py,,,3.0,160.0,
400,django-jet,Modern responsive template for the Django admin interface with improved functionality.,Admin Panels,,https://github.com/geex-arts/django-jet,True,25,geex-arts/django-jet,https://github.com/geex-arts/django-jet,2015-07-29 21:35:35.000,2022-12-06 19:59:16.000,2019-05-21 10:57:50,661.0,3400.0,29.0,218.0,124.0,909.0,AGPL-3.0,,django-jet,conda-forge/django-jet,2018-10-18 06:39:57,1.0.8,23.0,2905.0,2905.0,https://pypi.org/project/django-jet,16829.0,16829.0,https://anaconda.org/conda-forge/django-jet,,,2.0,,
401,AWS Data Wrangler,Pandas on AWS.,Data Analysis,,https://github.com/aws/aws-sdk-pandas,True,25,awslabs/aws-data-wrangler,https://github.com/aws/aws-sdk-pandas,2019-02-26 01:39:02.000,2023-03-02 13:55:35.000,2023-03-01 16:20:32,565.0,3341.0,124.0,49.0,824.0,,Apache-2.0,aws/aws-sdk-pandas,aws-data-wrangler,conda-forge/aws-data-wrangler,2023-03-01 15:20:04,2.20.0,100.0,897.0,897.0,https://pypi.org/project/aws-data-wrangler,,4040.0,https://anaconda.org/conda-forge/aws-data-wrangler,,,2.0,177794.0,
402,VisPy,High-performance scientific visualization based on OpenGL.,Data Visualization,,https://github.com/vispy/vispy,True,25,vispy/vispy,https://github.com/vispy/vispy,2013-03-21 18:43:22.000,2023-02-01 18:49:41.000,2023-01-23 18:29:47,592.0,3021.0,183.0,288.0,1067.0,,,,vispy,conda-forge/vispy,2022-11-14 11:36:33,0.12.1,31.0,1044.0,1044.0,https://pypi.org/project/vispy,45231.0,50581.0,https://anaconda.org/conda-forge/vispy,2022-11-14 20:27:26.121,347762.0,3.0,,
403,modoboa,A mail hosting and management platform including a modern Web UI.,Email,,https://github.com/modoboa/modoboa,True,25,modoboa/modoboa,https://github.com/modoboa/modoboa,2013-04-16 09:43:55.000,2023-03-01 08:20:39.000,2023-03-01 08:20:24,322.0,2432.0,111.0,74.0,1625.0,4275.0,ISC,,modoboa,conda-forge/modoboa,2023-02-23 10:35:59,2.0.5,13.0,35.0,35.0,https://pypi.org/project/modoboa,3068.0,3068.0,https://anaconda.org/conda-forge/modoboa,,,2.0,,
404,vulture,A tool for finding and analysing dead Python code.,Code Analysis,,https://github.com/jendrikseipp/vulture,True,25,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,2016-08-11 15:39:58.647,2023-02-27 07:59:09.000,2023-02-27 07:59:09,113.0,2425.0,35.0,13.0,161.0,,MIT,,vulture,conda-forge/vulture,2023-01-08 21:24:44,2.7,12.0,3574.0,3574.0,https://pypi.org/project/vulture,439721.0,440556.0,https://anaconda.org/conda-forge/vulture,2023-01-09 08:50:44.861,66034.0,3.0,,
405,tesserocr,"Another simple, Pillow-friendly, wrapper around the `tesseract-ocr` API for OCR.",Computer Vision,,https://github.com/sirfz/tesserocr,True,25,sirfz/tesserocr,https://github.com/sirfz/tesserocr,2015-12-17 23:29:36.000,2022-12-09 22:43:22.000,2022-08-26 12:53:55,235.0,1753.0,27.0,77.0,174.0,182.0,MIT,,tesserocr,conda-forge/tesserocr,2021-06-19 21:08:11,2.5.2,13.0,804.0,804.0,https://pypi.org/project/tesserocr,45562.0,48057.0,https://anaconda.org/conda-forge/tesserocr,2022-11-06 10:26:38.906,102332.0,2.0,,
406,honcho,"A Python clone of [Foreman](https://github.com/ddollar/foreman), for managing Procfile-based applications.",DevOps Tools,,https://github.com/nickstenning/honcho,True,25,nickstenning/honcho,https://github.com/nickstenning/honcho,2012-03-13 13:44:30.000,2022-10-24 17:12:45.000,2022-10-24 17:12:45,135.0,1507.0,47.0,12.0,90.0,,MIT,,honcho,conda-forge/honcho,2021-10-30 15:24:02,1.1.0,12.0,4681.0,4681.0,https://pypi.org/project/honcho,183732.0,183732.0,https://anaconda.org/conda-forge/honcho,,,3.0,,
407,pdoc,Epydoc replacement to auto generate API documentation for Python libraries.,Documentation,,https://github.com/mitmproxy/pdoc,True,25,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,2013-08-04 21:12:50.000,2023-03-01 09:53:53.000,2023-03-01 09:53:44,159.0,1467.0,42.0,16.0,294.0,,Unlicense,,pdoc,conda-forge/pdoc,,,12.0,1601.0,1601.0,https://pypi.org/project/pdoc,90434.0,91382.0,https://anaconda.org/conda-forge/pdoc,2023-02-20 05:42:22.646,10436.0,3.0,,
408,orator,The Orator ORM provides a simple yet beautiful ActiveRecord implementation.,ORM,,https://github.com/sdispater/orator,True,25,sdispater/orator,https://github.com/sdispater/orator,2015-05-24 18:23:25.000,2022-11-11 09:02:02.000,2022-03-13 18:46:50,156.0,1385.0,32.0,134.0,182.0,505.0,MIT,,orator,conda-forge/orator,2020-09-28 16:05:35,0.9.10,14.0,534.0,534.0,https://pypi.org/project/orator,17951.0,18019.0,https://anaconda.org/conda-forge/orator,2020-03-18 20:03:11.512,2481.0,3.0,,
409,imbox,Python IMAP for Humans.,Email,,https://github.com/martinrusev/imbox,True,25,martinrusev/imbox,https://github.com/martinrusev/imbox,2013-07-22 11:40:29.000,2022-11-17 10:52:30.000,2022-11-17 10:52:29,167.0,1122.0,53.0,62.0,67.0,352.0,MIT,,imbox,conda-forge/imbox,2022-11-17 09:50:30,0.9.9,4.0,176.0,176.0,https://pypi.org/project/imbox,16431.0,16431.0,https://anaconda.org/conda-forge/imbox,,,2.0,,
410,pyexcel,"Providing one API for reading, manipulating and writing csv, ods, xls, xlsx and xlsm files.",Specific Formats Processing,,https://github.com/pyexcel/pyexcel,True,25,pyexcel/pyexcel,https://github.com/pyexcel/pyexcel,2014-08-22 12:52:20.000,2022-11-02 20:28:36.000,2022-09-09 07:52:28,160.0,1103.0,20.0,14.0,194.0,1945.0,,,pyexcel,conda-forge/pyexcel,2022-02-12 21:08:42,0.7.0,62.0,3341.0,3341.0,https://pypi.org/project/pyexcel,182011.0,182841.0,https://anaconda.org/conda-forge/pyexcel,2022-02-13 13:26:56.898,53943.0,3.0,161.0,
411,clickhouse-driver,Python driver with native interface for ClickHouse.,Database Drivers,,https://github.com/mymarilyn/clickhouse-driver,True,25,mymarilyn/clickhouse-driver,https://github.com/mymarilyn/clickhouse-driver,2017-05-10 22:13:04.000,2023-02-28 07:56:46.000,2023-02-11 08:22:36,185.0,997.0,51.0,31.0,238.0,488.0,,,clickhouse-driver,conda-forge/clickhouse-driver,,,26.0,1351.0,1351.0,https://pypi.org/project/clickhouse-driver,1415333.0,1420957.0,https://anaconda.org/conda-forge/clickhouse-driver,2022-11-28 00:29:42.855,365594.0,2.0,,
412,copier,A library and command-line utility for rendering projects templates.,Command-line Tools,,https://github.com/copier-org/copier,True,25,pykong/copier,https://github.com/copier-org/copier,2011-11-01 19:22:44.000,2023-03-02 12:59:49.000,2023-03-02 08:13:24,109.0,894.0,54.0,47.0,275.0,1065.0,MIT,copier-org/copier,copier,conda-forge/copier,2022-10-14 11:44:17,7.0.1,29.0,362.0,362.0,https://pypi.org/project/copier,27778.0,28005.0,https://anaconda.org/conda-forge/copier,2023-01-07 16:50:31.431,1820.0,2.0,,
413,forex-python,"Foreign exchange rates, Bitcoin price index and currency conversion.",E-commerce,,https://github.com/MicroPyramid/forex-python,True,25,MicroPyramid/forex-python,https://github.com/MicroPyramid/forex-python,2016-05-21 04:43:37.000,2023-02-13 07:41:00.000,2023-02-06 02:02:08,165.0,553.0,26.0,17.0,54.0,129.0,MIT,,forex-python,conda-forge/forex-python,2021-12-03 09:28:49,1.8,12.0,1882.0,1882.0,https://pypi.org/project/forex-python,167040.0,167040.0,https://anaconda.org/conda-forge/forex-python,,,1.0,,
414,eyeD3,"A tool for working with audio files, specifically MP3 files containing ID3 metadata.",Audio,,https://github.com/nicfit/eyeD3,True,25,nicfit/eyeD3,https://github.com/nicfit/eyeD3,2017-01-21 19:25:10.000,2023-02-08 04:20:18.000,2022-10-08 02:28:29,55.0,438.0,25.0,46.0,145.0,1411.0,GPL-3.0,,eyeD3,conda-forge/eyeD3,2020-12-28 16:08:19,0.9.6,26.0,2222.0,2222.0,https://pypi.org/project/eyeD3,31023.0,31058.0,https://anaconda.org/conda-forge/eyeD3,,,2.0,2503.0,
415,flask-assets,Helps you integrate webassets into your Flask app.,Web Asset Management,,https://github.com/miracle2k/flask-assets,True,25,miracle2k/flask-assets,https://github.com/miracle2k/flask-assets,2010-08-06 11:51:29.000,2022-08-18 15:11:43.000,2020-02-29 00:06:32,85.0,435.0,38.0,21.0,76.0,263.0,BSD-2-Clause,,flask-assets,conda-forge/flask-assets,,,2.0,6917.0,6917.0,https://pypi.org/project/flask-assets,155285.0,155772.0,https://anaconda.org/conda-forge/flask-assets,2019-12-24 17:28:27.011,37500.0,3.0,,
416,python-barcode,Create barcodes in Python with no extra dependencies.,Image Processing,,https://github.com/WhyNotHugo/python-barcode,True,25,WhyNotHugo/python-barcode,https://github.com/WhyNotHugo/python-barcode,2017-10-12 23:03:31.000,2023-03-01 17:27:20.000,2023-02-14 09:10:32,109.0,434.0,43.0,39.0,61.0,,MIT,,python-barcode,conda-forge/python-barcode,2022-05-17 10:05:40,0.14.0,10.0,16145.0,16145.0,https://pypi.org/project/python-barcode,236284.0,236532.0,https://anaconda.org/conda-forge/python-barcode,2020-08-22 16:07:05.440,9067.0,2.0,258.0,
417,Gooey,Turn command line programs into a full GUI application with one line.,GUI Development,,https://github.com/chriskiehl/Gooey,True,24,chriskiehl/Gooey,https://github.com/chriskiehl/Gooey,2014-01-01 21:06:05.000,2022-12-28 06:35:36.000,2022-05-08 04:08:19,898.0,17355.0,103.0,120.0,451.0,743.0,MIT,,Gooey,conda-forge/Gooey,2021-06-12 18:51:56,1.0.8.1,9.0,710.0,710.0,https://pypi.org/project/Gooey,5237.0,6582.0,https://anaconda.org/conda-forge/Gooey,2021-12-29 23:17:46.447,61485.0,3.0,393.0,
418,mycli,MySQL CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/mycli,True,24,dbcli/mycli,https://github.com/dbcli/mycli,2015-04-05 22:39:49.000,2022-11-09 10:17:04.000,2022-11-08 14:27:47,630.0,10783.0,104.0,181.0,436.0,1767.0,,,mycli,conda-forge/mycli,,,15.0,283.0,283.0,https://pypi.org/project/mycli,52312.0,53341.0,https://anaconda.org/conda-forge/mycli,2022-09-02 03:16:11.429,51453.0,2.0,,
419,howdoi,Instant coding answers via the command line.,Command-line Tools,,https://github.com/gleitz/howdoi,True,24,gleitz/howdoi,https://github.com/gleitz/howdoi,2012-11-22 08:49:24.000,2023-01-26 01:10:41.000,2023-01-26 01:06:08,836.0,9909.0,83.0,9.0,244.0,975.0,MIT,,howdoi,conda-forge/howdoi,,,,447.0,447.0,https://pypi.org/project/howdoi,6784.0,6784.0,https://anaconda.org/conda-forge/howdoi,,,2.0,,
420,Kornia,Open Source Differentiable Computer Vision Library for PyTorch.,Computer Vision,,https://github.com/kornia/kornia,True,24,kornia/kornia/,https://github.com/kornia/kornia,2018-08-22 10:31:37.000,2023-03-02 13:45:32.000,2023-03-01 22:35:59,774.0,7815.0,,204.0,512.0,2361.0,Apache-2.0,,,conda-forge/,2023-02-17 20:15:18,0.6.10,33.0,3220.0,3220.0,,,10.0,https://anaconda.org/conda-forge/,,,3.0,552.0,
421,pywal,A tool that generates color schemes from images.,Image Processing,,https://github.com/dylanaraps/pywal,True,24,dylanaraps/pywal,https://github.com/dylanaraps/pywal,2017-06-16 14:54:22.000,2022-12-29 16:50:23.000,2021-09-09 03:15:02,275.0,7064.0,60.0,131.0,391.0,1086.0,MIT,,pywal,conda-forge/pywal,2019-01-21 06:18:21,3.3.0,78.0,221.0,221.0,https://pypi.org/project/pywal,2813.0,2826.0,https://anaconda.org/conda-forge/pywal,,,2.0,941.0,
422,ajenti,The admin panel your servers deserve.,Admin Panels,,https://github.com/ajenti/ajenti,True,24,ajenti/ajenti,https://github.com/ajenti/ajenti,2010-03-03 08:04:15.000,2023-02-14 12:09:30.000,2023-02-13 14:39:23,793.0,7018.0,24.0,13.0,1134.0,1172.0,MIT,,ajenti,conda-forge/ajenti,2023-02-14 12:11:59,2.2.4,24.0,25.0,25.0,https://pypi.org/project/ajenti,412.0,412.0,https://anaconda.org/conda-forge/ajenti,,,3.0,,
423,eve,"REST API framework powered by Flask, MongoDB and good intentions.",RESTful API,,https://github.com/pyeve/eve,True,24,pyeve/eve,https://github.com/pyeve/eve,2012-10-22 07:39:33.000,2022-11-10 09:54:37.000,2022-11-10 09:54:26,733.0,6587.0,211.0,24.0,946.0,3375.0,,,eve,conda-forge/eve,,,,1070.0,1070.0,https://pypi.org/project/eve,12843.0,12843.0,https://anaconda.org/conda-forge/eve,,,3.0,,
424,Stanza,"The Stanford NLP Group's official Python library, supporting 60+ languages.",Natural Language Processing,,https://github.com/stanfordnlp/stanza,True,24,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,2017-09-26 08:00:56.000,2023-03-02 04:02:04.000,2022-09-15 06:04:09,819.0,6511.0,54.0,82.0,674.0,,,,stanza,conda-forge/stanza,2022-09-15 05:47:38,1.4.2,15.0,1624.0,1624.0,https://pypi.org/project/stanza,170158.0,170474.0,https://anaconda.org/conda-forge/stanza,2022-09-15 15:14:04.406,8231.0,2.0,,
425,apistar,"A smart Web API framework, designed for Python 3.",RESTful API,,https://github.com/encode/apistar,True,24,encode/apistar,https://github.com/encode/apistar,2017-03-17 15:42:12.000,2022-02-24 05:00:58.000,2021-08-31 09:48:33,410.0,5591.0,91.0,22.0,289.0,768.0,BSD-3-Clause,,apistar,conda-forge/apistar,,,26.0,729.0,729.0,https://pypi.org/project/apistar,11155.0,13075.0,https://anaconda.org/conda-forge/apistar,2019-04-03 08:38:52.532,113311.0,3.0,,
426,pyAudioAnalysis,"Audio feature extraction, classification, segmentation and applications.",Audio,,https://github.com/tyiannak/pyAudioAnalysis,True,24,tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,2014-08-27 12:43:13.000,2022-11-14 14:53:09.000,2022-09-18 19:55:03,1104.0,5158.0,27.0,175.0,120.0,775.0,Apache-2.0,,pyAudioAnalysis,conda-forge/pyAudioAnalysis,,,,335.0,335.0,https://pypi.org/project/pyAudioAnalysis,18712.0,18712.0,https://anaconda.org/conda-forge/pyAudioAnalysis,,,2.0,,
427,pytesseract,A wrapper for [Google Tesseract OCR](https://github.com/tesseract-ocr).,Computer Vision,,https://github.com/madmaze/pytesseract,True,24,madmaze/pytesseract,https://github.com/madmaze/pytesseract,2010-10-27 23:02:49.000,2023-02-09 09:21:42.000,2023-02-09 09:21:42,626.0,4670.0,41.0,24.0,303.0,519.0,Apache-2.0,,pytesseract,conda-forge/pytesseract,2022-03-14 19:28:46,0.3.10,23.0,,,https://pypi.org/project/pytesseract,765774.0,778290.0,https://anaconda.org/conda-forge/pytesseract,2022-03-15 01:11:17.076,550747.0,3.0,,
428,alive-progress,"A new kind of Progress Bar, with real-time throughput, eta and very cool animations.",Command-line Interface Development,,https://github.com/rsalmei/alive-progress,True,24,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,2019-08-05 05:54:30.000,2023-01-02 01:24:09.927,2023-01-01 22:00:05,170.0,4191.0,7.0,16.0,165.0,,MIT,,alive-progress,conda-forge/alive-progress,,,14.0,1612.0,1612.0,https://pypi.org/project/alive-progress,256055.0,256769.0,https://anaconda.org/conda-forge/alive-progress,2023-01-02 01:24:09.927,26452.0,3.0,,
429,freezegun,Travel through time by mocking the datetime module.,Testing,,https://github.com/spulec/freezegun,True,24,spulec/freezegun,https://github.com/spulec/freezegun,2012-12-11 05:11:00.000,2023-02-22 05:49:22.000,2023-02-22 05:49:22,236.0,3590.0,110.0,101.0,177.0,592.0,Apache-2.0,,freezegun,conda-forge/freezegun,,,15.0,,,https://pypi.org/project/freezegun,6635811.0,6644577.0,https://anaconda.org/conda-forge/freezegun,2022-08-12 15:46:56.359,736400.0,3.0,,
430,pywebview,A lightweight cross-platform native wrapper around a webview component.,GUI Development,,https://github.com/r0x0r/pywebview,True,24,r0x0r/pywebview/,https://github.com/r0x0r/pywebview,2014-11-20 11:05:46.000,2023-02-28 21:50:27.000,2023-02-28 21:50:27,431.0,3390.0,,25.0,702.0,1637.0,BSD-3-Clause,,,conda-forge/,2023-02-21 21:49:29,4.0.2,53.0,966.0,966.0,,,,https://anaconda.org/conda-forge/,,,3.0,,
431,Python-Markdown,A Python implementation of John Grubers Markdown.,Specific Formats Processing,,https://github.com/Python-Markdown/markdown,True,24,waylan/Python-Markdown,https://github.com/Python-Markdown/markdown,2010-05-29 02:59:45.000,2023-01-09 14:21:54.000,2023-01-09 14:21:53,778.0,3138.0,165.0,36.0,769.0,1532.0,,Python-Markdown/markdown,Python-Markdown,conda-forge/Python-Markdown,,,,253517.0,253517.0,https://pypi.org/project/Python-Markdown,,,https://anaconda.org/conda-forge/Python-Markdown,,,3.0,,
432,django-oauth-toolkit,OAuth 2 goodies for Django.,Authentication,,https://github.com/jazzband/django-oauth-toolkit,True,24,evonove/django-oauth-toolkit,https://github.com/jazzband/django-oauth-toolkit,2013-05-20 15:46:18.000,2023-02-28 20:52:47.000,2023-02-16 20:48:14,685.0,2764.0,223.0,154.0,591.0,1239.0,,jazzband/django-oauth-toolkit,django-oauth-toolkit,conda-forge/django-oauth-toolkit,2022-10-18 16:40:45,2.2.0,25.0,,,https://pypi.org/project/django-oauth-toolkit,424950.0,424950.0,https://anaconda.org/conda-forge/django-oauth-toolkit,,,3.0,,
433,vidgear,Most Powerful multi-threaded Video Processing framework.,Video,,https://github.com/abhiTronix/vidgear,True,24,abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,2019-03-17 02:42:42.000,2023-01-26 05:17:02.000,2023-01-26 03:44:01,211.0,2671.0,13.0,3.0,246.0,995.0,Apache-2.0,,vidgear,conda-forge/vidgear,2023-01-26 04:30:59,idgear-0.3.0,19.0,352.0,352.0,https://pypi.org/project/vidgear,5153.0,5168.0,https://anaconda.org/conda-forge/vidgear,,,1.0,746.0,
434,SimpleCV,An open source framework for building computer vision applications.,Computer Vision,,https://github.com/sightmachine/SimpleCV,True,24,sightmachine/SimpleCV,https://github.com/sightmachine/SimpleCV,2011-08-16 18:04:07.000,2023-01-14 22:21:12.000,2015-04-07 13:42:39,760.0,2597.0,104.0,73.0,254.0,2625.0,BSD-3-Clause,,SimpleCV,conda-forge/SimpleCV,,,,388.0,388.0,https://pypi.org/project/SimpleCV,1628.0,1628.0,https://anaconda.org/conda-forge/SimpleCV,,,3.0,,
435,Schematics,Data Structure Validation.,Data Validation,,https://github.com/schematics/schematics,True,24,schematics/schematics,https://github.com/schematics/schematics,2010-12-27 02:25:29.000,2022-10-21 01:11:31.000,2021-08-17 21:08:10,269.0,2554.0,119.0,90.0,238.0,1420.0,,,schematics,conda-forge/schematics,,,1.0,1444.0,1444.0,https://pypi.org/project/schematics,166327.0,166894.0,https://anaconda.org/conda-forge/schematics,2019-07-17 17:13:38.920,24984.0,3.0,,
436,autobahn-python,WebSocket & WAMP for Python on Twisted and [asyncio](https://docs.python.org/3/library/asyncio.html).,WebSocket,,https://github.com/crossbario/autobahn-python,True,24,crossbario/autobahn-python,https://github.com/crossbario/autobahn-python,2011-07-27 15:22:13.000,2023-02-08 02:39:47.000,2023-02-08 02:02:36,731.0,2409.0,131.0,180.0,699.0,3328.0,MIT,,autobahn-python,conda-forge/autobahn-python,,,,23814.0,23814.0,https://pypi.org/project/autobahn-python,,,https://anaconda.org/conda-forge/autobahn-python,,,3.0,,
437,django-storages,A collection of custom storage back ends for Django.,Web Asset Management,,https://github.com/jschneier/django-storages,True,24,jschneier/django-storages,https://github.com/jschneier/django-storages,2014-12-09 00:37:09.000,2023-02-28 17:44:09.000,2023-02-28 17:44:08,750.0,2356.0,240.0,161.0,452.0,1032.0,BSD-3-Clause,,django-storages,conda-forge/django-storages,,,13.0,,,https://pypi.org/project/django-storages,2232663.0,2233332.0,https://anaconda.org/conda-forge/django-storages,2022-12-23 17:16:05.300,44864.0,3.0,,
438,pyinfra,A versatile CLI tools and python libraries to automate infrastructure.,DevOps Tools,,https://github.com/Fizzadar/pyinfra,True,24,Fizzadar/pyinfra,https://github.com/Fizzadar/pyinfra,2014-10-19 19:37:45.000,2023-02-21 20:49:45.000,2023-02-21 20:49:40,300.0,2197.0,88.0,115.0,534.0,,MIT,,pyinfra,conda-forge/pyinfra,2023-01-29 21:11:25,2.6.2,92.0,74.0,74.0,https://pypi.org/project/pyinfra,12451.0,12565.0,https://anaconda.org/conda-forge/pyinfra,2023-01-21 17:27:41.517,456.0,3.0,,
439,polyglot,Natural language pipeline supporting hundreds of languages.,Natural Language Processing,,https://github.com/aboSamoor/polyglot,True,24,aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000,2020-09-22 22:35:28,313.0,2118.0,26.0,150.0,68.0,271.0,,,polyglot,conda-forge/polyglot,,,,939.0,939.0,https://pypi.org/project/polyglot,67983.0,67983.0,https://anaconda.org/conda-forge/polyglot,,,2.0,,
440,pybuilder,A continuous build tool written in pure Python.,Build Tools,,https://github.com/pybuilder/pybuilder,True,24,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,236.0,1507.0,39.0,81.0,419.0,1421.0,Apache-2.0,,pybuilder,conda-forge/pybuilder,2022-11-04 02:55:01,0.13.8,9.0,,,https://pypi.org/project/pybuilder,22419.0,23136.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,35155.0,1.0,,
441,streamparse,Run Python code against real-time streams of data via [Apache Storm](http://storm.apache.org/).,Distributed Computing,,https://github.com/Parsely/streamparse,True,24,Parsely/streamparse,https://github.com/Parsely/streamparse,2014-05-02 20:33:50.000,2023-01-18 23:46:20.000,2022-07-18 20:04:25,213.0,1475.0,43.0,63.0,263.0,1071.0,Apache-2.0,,streamparse,conda-forge/streamparse,2022-01-10 21:46:17,4.1.2,44.0,57.0,57.0,https://pypi.org/project/streamparse,2511.0,2511.0,https://anaconda.org/conda-forge/streamparse,,,3.0,,
442,indico,"A feature-rich event management system, made @ [CERN](https://en.wikipedia.org/wiki/CERN).",CMS,,https://github.com/indico/indico,True,24,indico/indico,https://github.com/indico/indico,2011-07-27 13:56:30.000,2023-03-02 14:07:05.000,2023-03-02 09:48:13,347.0,1443.0,136.0,628.0,2737.0,24335.0,MIT,,indico,conda-forge/indico,2023-02-23 13:33:39,3.2.3,51.0,,,https://pypi.org/project/indico,1125.0,1152.0,https://anaconda.org/conda-forge/indico,,,1.0,2899.0,
443,cassandra-driver,The Python Driver for Apache Cassandra.,Database Drivers,,https://github.com/datastax/python-driver,True,24,datastax/python-driver,https://github.com/datastax/python-driver,2013-07-08 19:02:31.000,2023-02-28 20:22:27.000,2023-02-28 20:22:05,447.0,1319.0,188.0,,,5978.0,Apache-2.0,,python-driver,conda-forge/python-driver,,,,4714.0,4714.0,https://pypi.org/project/python-driver,8.0,8.0,https://anaconda.org/conda-forge/python-driver,,,3.0,,
444,nose2,"The successor to `nose`, based on `unittest2`.",Testing,,https://github.com/nose-devs/nose2,True,24,nose-devs/nose2,https://github.com/nose-devs/nose2,2011-12-14 15:33:15.000,2023-02-07 00:35:58.000,2023-02-07 00:35:54,126.0,741.0,74.0,52.0,211.0,,,,nose2,conda-forge/nose2,,,5.0,22860.0,22860.0,https://pypi.org/project/nose2,576876.0,578336.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,84714.0,3.0,,
445,ZODB,A native object database for Python. A key-value and object graph database.,Database,,https://github.com/zopefoundation/ZODB,True,24,zopefoundation/ZODB,https://github.com/zopefoundation/ZODB,2012-12-28 17:47:39.000,2023-02-06 06:31:29.000,2023-02-06 06:31:27,79.0,587.0,117.0,61.0,95.0,4958.0,,,ZODB,conda-forge/ZODB,,,7.0,990.0,990.0,https://pypi.org/project/ZODB,67340.0,68123.0,https://anaconda.org/conda-forge/ZODB,2022-11-09 14:39:52.371,54069.0,3.0,,
446,audioread,Cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding.,Audio,,https://github.com/beetbox/audioread,True,24,beetbox/audioread,https://github.com/beetbox/audioread,2011-11-08 19:53:18.000,2022-11-18 23:21:26.000,2022-11-18 23:21:14,99.0,426.0,23.0,32.0,52.0,,MIT,,audioread,conda-forge/audioread,,,6.0,11503.0,11503.0,https://pypi.org/project/audioread,1532403.0,1539725.0,https://anaconda.org/conda-forge/audioread,2022-10-29 09:59:12.158,585769.0,2.0,,
447,caffe,A fast open framework for deep learning..,Deep Learning,,https://github.com/BVLC/caffe,True,23,BVLC/caffe,https://github.com/BVLC/caffe,2013-09-12 18:39:48.000,2023-02-14 13:19:57.000,2020-02-13 07:20:36,13811.0,33150.0,314.0,895.0,3892.0,4156.0,,,caffe,conda-forge/caffe,2017-04-18 18:48:04,1.0,14.0,,,https://pypi.org/project/caffe,,1270.0,https://anaconda.org/conda-forge/caffe,2020-06-27 15:23:34.354,105438.0,3.0,,
448,sqlmap,Automatic SQL injection and database takeover tool.,Penetration Testing,,https://github.com/sqlmapproject/sqlmap,True,23,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,2012-06-26 09:52:15.000,2023-02-27 17:21:38.000,2023-02-27 17:21:35,4947.0,26235.0,124.0,54.0,4830.0,10046.0,,,sqlmap,conda-forge/sqlmap,2023-01-02 22:32:55,1.7,8.0,,,https://pypi.org/project/sqlmap,6667.0,6667.0,https://anaconda.org/conda-forge/sqlmap,,,1.0,,
449,newspaper,"News extraction, article extraction and content curation in Python.",Web Content Extracting,,https://github.com/codelucas/newspaper,True,23,codelucas/newspaper,https://github.com/codelucas/newspaper,2013-11-25 09:50:50.000,2022-11-15 06:41:16.000,2020-09-02 06:54:25,1906.0,12508.0,103.0,397.0,263.0,651.0,MIT,,newspaper,conda-forge/newspaper,2014-12-17 19:19:47,0.0.9,2.0,,,https://pypi.org/project/newspaper,11513.0,11513.0,https://anaconda.org/conda-forge/newspaper,,,2.0,,
